spatial_info_id,installation_location,road_name,longitude,latitude,district_code,district_name,parking_violation_note,weekday_start_time_am,weekday_start_time_pm,weekday_end_time_am,weekday_end_time_pm,saturday_start_time_am,saturday_start_time_pm,saturday_end_time_am,saturday_end_time_pm,holiday_start_time_am,holiday_start_time_pm,holiday_end_time_am,holiday_end_time_pm
726,농협송현지점 부근(송현주공시장),송현로,128.5484472,35.82187924,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
727,홈플러스 성서점 뒤 (용산역 6번출구 삼거리  홈플러스성서점-하나로마트 사잇길),용산로,128.5288839,35.85017848,7,달서구,촬영간격 - 10분  (토  일  공휴일 O),7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00
728,용화사 앞(1  장산로),장산로,128.5245517,35.85684634,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
729,용화사 건너(2  장산로),장산로,128.5242664,35.8564736,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
730,현대해상(두류2동),달구벌대로,128.5609292,35.85886137,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
731,상인동롯데리아 부근(상인공영주차장 동편),상인서로,128.5402131,35.81861049,7,달서구,촬영간격 - 10분  (단속유예:17:00~18:00),9:00,14:00,12:00,17:00,-,-,-,-,-,-,-,-
732,현대동방상가 부근 (상인공영주차장 남편  현대동방맨션),상인서로,128.5397555,35.81772565,7,달서구,촬영간격 - 10분  (단속유예:17:00~18:00),9:00,14:00,12:00,17:00,-,-,-,-,-,-,-,-
733,농협 송현역 부근,월배로,128.5510697,35.8300925,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
734,죽전네거리 부근(대우월드 상가 앞),와룡로,128.5373004,35.84822804,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
735,월배이마트 부근(SK 우광주유소 앞),진천로,128.5229791,35.8162716,7,달서구,촬영간격 - 10분  (토  일  공휴일 O),9:00,14:00,12:00,18:00,9:00,14:00,12:00,18:00,9:00,14:00,12:00,18:00
736,계대농협 부근(계명대 동문 LG유플러스 앞),계대동문로,128.494302,35.85553369,7,달서구,촬영간격 - 10분  (단속유예:12:00~16:00)대학양방향,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
737,한샘초교주변(한샘초교 북편 네거리),월배로11길,128.5179518,35.81674411,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
738,원더풀스파랜드 부근(월성동),조암로,128.5250148,35.82448208,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
739,진천 계룡리슈빌APT 삼거리,월배로11길,128.5206131,35.81493024,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
740,상인역 8번 출구 부근(상인네거리  영남고 방향),월곡로,128.5373909,35.81945701,7,달서구,촬영간격 - 5분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
741,광장코아 건너편,달구벌대로,128.5523792,35.85577917,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
742,서남시장 부근(서남신시장 영풍축산물판매장 앞),달구벌대로,128.5464363,35.85379624,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
743,월암중학교 부근(조암공원 네거리  월성동),조암로6길,128.5237692,35.82770855,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
744,진천역 환승주차장 입구,진천로,128.5234263,35.8124725,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
745,진천 AK아파트 정문 부근 (한솔초교 진입로  현대아이파크1차 주변),월배로11길,128.516356,35.81538902,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
746,모다여성관 부근(모다아울렛 여성관 앞),달서대로,128.4919214,35.83587935,7,달서구,촬영간격 - 10분  (점심시간 유예없음),9:00,-,21:00,-,-,-,-,-,-,-,-,-
747,모다맥도날드 부근(모다아울렛 맥도날드 앞) (아디다스 매장 주변  SK제일주유소 부근),달서대로,128.491879,35.83939589,7,달서구,촬영간격 - 10분  (점심시간 유예없음),9:00,-,21:00,-,-,-,-,-,-,-,-,-
748,진천네거리 부근(이엘치과 앞),월배로,128.5240977,35.81417363,7,달서구,촬영간격 - 10분  (단속유예:12:00~15:00시장쪽),9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
749,조달청 부근 (대구지방조달청 서편 성서동서화성타운 201동),이곡공원로,128.5125725,35.85531953,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
750,와룡변전소 부근(와룡변전소 삼거리  용산동),장산로32길,128.5263291,35.86168022,7,달서구,촬영간격 - 10분  (토  일  공휴일 O  점심시간 유예없음),7:00,-,21:00,-,7:00,-,21:00,-,7:00,-,21:00,-
751,NH농협 달성군지부 앞,월배로,128.5553409,35.83422989,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
752,상인롯데시네마 부근,월곡로,128.5396763,35.81645694,7,달서구,촬영간격 - 5분  (토  일  공휴일 O),9:00,14:00,12:00,18:00,9:00,14:00,12:00,18:00,9:00,14:00,12:00,18:00
753,대우월드마크 부근 (월드마크웨스트엔드아파트상가 카페베네 앞길),달구벌대로308길,128.5348435,35.84896669,7,달서구,촬영간격 - 10분  (~21:00 인도 대각 이중),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
754,월배 새마을금고 월성지점,조암로6길,128.5266693,35.82577769,7,달서구,촬영간격 - 10분  (~21:00 인도 대각 이중),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
755,파라다이스 부근(파라다이스 예식장 건너편),구마로,128.532016,35.8373619,7,달서구,촬영간격 - 10분  (토  일  공휴일 O  점심시간 유예없음),7:00,-,21:00,-,7:00,-,21:00,-,7:00,-,21:00,-
756,상인자이아파트 앞네거리( 101동 부근),월서로,128.5303118,35.82003606,7,달서구,촬영간격 - 10분  (~21:00 인도 대각 이중),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
757,성당래미안 앞 네거리 부근(성당래미안 e-편한세상),장기로,128.5468487,35.84348748,7,달서구,촬영간격 - 10분  (~21:00 인도 대각 이중),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
758,월성협성휴포레 옆 삼거리(e편한세상 월배아파트-월성월드메르디앙아파트),조암로10길,128.5222742,35.82629982,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
759,월배2차아이파크아파트 (현대아이파크 2차-월배쌍용예가아파트 사이 삼거리),조암로,128.5144136,35.81798231,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
760,장기동 협성 휴포레 부근,장기로,128.5324063,35.84364802,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
761,월성CGV(월성동 이래타워),조암로5길,128.5271373,35.82500719,7,달서구,촬영간격 - 10분  (시온교회 07~18  CGV대로변 09~21  월배새마을금고 09~18),7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
762,본리동우체국 앞,당산로,128.54482,35.84073876,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
763,효성초등학교 앞,송현로,128.5440755,35.82457032,7,달서구,촬영간격 - 5분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
764,이곡초등학교 앞,선원남로,128.5133452,35.85718609,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
765,성지초등학교 앞,새동네로,128.5181423,35.85236431,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
766,신우부동산 앞(안상규벌꿀),달구벌대로,128.5324825,35.84948398,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
767,현대오일뱅크 앞(하나은행),달구벌대로,128.5351057,35.84977743,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
768,대우월드마크 E-1 충전소(103동 진입로 서편),와룡로33길,128.5359877,35.84715029,7,달서구,촬영간격 - 5분  (18:00~21:00 충전소앞이중만),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
769,월성네거리 부근(월성네거리 서편상가),조암로,128.5289098,35.8259478,7,달서구,촬영간격 - 10분  (시온교회쪽 18시까지),9:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
770,한샘공원 부근,월암로,128.5177141,35.81955895,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
771,호산초등학교 부근,달서대로109길,128.4781117,35.84972496,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
772,한솔초등학교 부근,조암남로,128.5165517,35.81649651,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
773,가톨릭정형외과 앞,월배로,128.5496179,35.82867616,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
774,MG새마을금고 앞(송현새마을금고 본점),월배로,128.5470995,35.82570996,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
775,모다아울렛 뒤편,성서공단로15길,128.4910461,35.83645888,7,달서구,촬영간격 - 5분,13:00,-,21:00,-,-,-,-,-,-,-,-,-
776,모다아울렛 다이나핏,달서대로85길,128.4910444,35.83822713,7,달서구,촬영간격 - 5분,13:00,-,21:00,-,-,-,-,-,-,-,-,-
777,모다아울렛 회전교차로,달서대로85길,128.4904103,35.83727656,7,달서구,촬영간격 - 10분  (인도 대각 이중),9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
778,성산초등학교 앞,선원남로,128.518725,35.85707459,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
779,조암네거리,조암로,128.5182575,35.82175161,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,19:00,-,-,-,-,-,-,-,-
780,서부지법 앞네거리,장산남로,128.5284699,35.85214777,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
781,성서홈플러스 주차장 입구,달구벌대로291길,128.5253782,35.84958843,7,달서구,촬영간격 - 10분  (토 일 공휴일 09:00~18:00),7:00,14:00,12:00,21:00,9:00,14:00,12:00,18:00,9:00,14:00,12:00,18:00
782,파호초등학교 부근,달서대로109안길,128.4822221,35.84984308,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
783,본리동 복권방 건너,대명천로,128.5362461,35.84180066,7,달서구,촬영간격 - 5분  (토 일 공휴일 O),7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00
784,월성마을마당공원부근,상원로,128.526861,35.82306156,7,달서구,촬영간격 - 10분  (10:00~17:00 4대불법만단속),10:00,14:00,12:00,17:00,-,-,-,-,-,-,-,-
785,삼일병원 네거리,학산로,128.5543766,35.83372962,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
786,농협 하나로마트 성서점,용산로,128.5304575,35.85048697,7,달서구,촬영간격 - 10분  (토 일 공휴일 O),7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00,7:00,14:00,12:00,21:00
787,성서 로얄팰리스 부근,성서로,128.50709,35.85299061,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
788,장기동 코오롱하늘채아파트 부근,용산로12길,128.5359595,35.84257572,7,달서구,촬영간격 - 10분,9:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
789,장기초등학교 부근,장기로,128.5284424,35.84366027,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
790,대천성당 부근,조암남로32길,128.5169676,35.81877434,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
791,시온교회 부근,조암로5길,128.5273032,35.82445566,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
792,와룡시장네거리 부근,성서서로,128.4999272,35.85557974,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
793,달서구보건소 건너,학산로,128.5313721,35.82988444,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
794,수목원서한이다음아파트 앞,한실로6길,128.5327074,35.8001964,7,달서구,촬영간격 - 10분,8:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
795,수목원제일풍경채아파트 뒤,갈밭남로,128.5289162,35.79712862,7,달서구,촬영간격 - 10분  (상가 뒤 도로 단속유예),7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
796,대곡공원 앞,갈밭로,128.528163,35.80660639,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
797,월배라온프라이빗 아파트 부근,월배로33길,128.5294162,35.81740063,7,달서구,촬영간격 - 10분  (월배초 담까지 단속),8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
798,성서경찰서 교차로 부근,이곡동로,128.5095957,35.85398816,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,20:30,-,-,-,-,-,-,-,-
799,최정유치원 앞 (성서초등학교 부근),성서동로,128.513314,35.85255399,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
7100,송현동 마트프라임 앞 (남부교육지원청 부근),학산로,128.5484106,35.83386738,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
7101,와룡초등학교 부근,선원남로,128.502786,35.857374,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7102,송일초등학교 부근,학산로2길,128.5340622,35.82364954,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7103,웨딩비엔나 앞,달구벌대로,128.5666762,35.86055873,7,달서구,촬영간격 - 10분  (토 일 공휴일 O  점심시간유예없음),9:00,-,18:00,-,9:00,-,18:00,-,9:00,-,18:00,-
7104,성지초등학교 후문 부근,새동네로,128.5178937,35.85372953,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,7:00,14:00,12:00,18:00,-,-,-,-,-,-,-,-
7105,대곡초등학교 부근,도원남로,128.5353075,35.80415222,7,달서구,촬영간격 - 10분  (도원네거리쪽 유예시간ㅇ  18시까지)  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7106,용전초등학교 부근,용산로,128.5306832,35.86032625,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7107,장산초등학교 부근,장산로,128.5268381,35.85397768,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7108,본리초등학교,장기로,128.5395722,35.84354226,7,달서구,촬영간격 - 10분  스쿨존 유예 12:00~13:00,8:00,14:00,12:00,20:00,-,-,-,-,-,-,-,-
7109,삼성명가 정문,호산로,128.474737,35.84981622,7,달서구,촬영간격 - 10분,7:00,14:00,12:00,21:00,-,-,-,-,-,-,-,-
21,혁신도시상가네거리,이노밸리로,128.7145193,35.87886828,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
22,안심역 코오롱하늘채 북쪽1,안심로90길,128.7335409,35.86865908,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
23,K2 입구,아양로,128.645122,35.89466842,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
25,노비아갈라웨딩뒷편,동촌로11길,128.6514333,35.88900254,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
24,태왕동촌역르네상스,동촌로16길,128.6519743,35.8871869,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
29,대구은행강촌지점,화랑로80길,128.6683666,35.87555501,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
28,동촌농협방촌지점,동촌로45길,128.6651238,35.88168892,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
27,방촌시장,동촌로,128.6649285,35.88160237,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
210,우방강촌마을 건너,화랑로,128.6699137,35.87654248,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
26,퀸벨예식장,동촌로42길,128.6622472,35.88178884,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
213,국제학교 사거리,팔공로50길,128.6436718,35.92153286,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
216,메가박스삼거리,팔공로49길,128.6354299,35.92105112,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
215,이시아더샾 3차 정문앞,팔공로51길,128.639095,35.92318012,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
212,이시아롯데아울렛남문,팔공로49길,128.6373418,35.92104039,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
211,이시아롯데아울렛북문,팔공로51길,128.6373618,35.92206686,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
214,이시아롯데아울렛삼거리,팔공로49길,128.6393495,35.9215369,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
217,한국폴리텍대학섬유캠퍼스,팔공로,128.6424767,35.92051606,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
219,불로고분군 입구,팔공로31길,128.6411597,35.91294048,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
218,불로서한이다음,공항로,128.6306649,35.90076702,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
221,반야월로부근,반야월로,128.703422,35.87285616,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
220,안심1동행정복지센터,율하동로,128.7022826,35.8702723,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
228,강동초등학교,동호로,128.7308623,35.8673136,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
227,서원킹스밀,첨단로,128.7301047,35.87815909,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
222,송정삼거리 반야월농협,동내로,128.7330352,35.87205119,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
223,신서 신일해피트리 북쪽,반야월로,128.7309732,35.8717343,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
226,이마트반야월점,안심로,128.7268008,35.8701628,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
224,칼라디움웨딩앞,안심로,128.7313896,35.87045175,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
225,코스트코삼거리,혁신대로,128.7298456,35.87614423,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
232,대구은행동구청지점,아양로39길,128.6351155,35.88602658,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
239,동대구역맞이주차장입구,동대구로,128.6267258,35.87959208,2,동구,버스전용차로단속겸용,7:00,-,22:00,-,-,-,-,-,-,-,-,-
238,동대구역앞,동대구로,128.6269973,35.87827369,2,동구,,7:00,-,22:00,-,-,-,-,-,-,-,-,-
240,동대구지하도부근,신암남로,128.628206,35.88061221,2,동구,토 공휴일 포함,7:00,-,22:00,-,7:00,-,22:00,-,7:00,-,22:00,-
241,동신새마을금고,신암로,128.6105712,35.87962941,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
230,신성교 네거리,신암로12길,128.6087447,35.87613346,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
235,신암2동우체국,신암로16길,128.6089696,35.87834188,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
229,신암뜨란채,아양로7길,128.6169682,35.88274024,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
234,신암북로 오거리,신암북로,128.6266088,35.88828217,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
242,우방아이유쉘,송라로28길,128.6166748,35.87968685,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
231,이안 동대구 아파트 후문,신암남로,128.6181544,35.87797702,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
236,축협부근,동북로,128.6231952,35.89188194,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
233,큰고개오거리,동북로,128.6332675,35.88547726,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
237,평화시장,아양로,128.6213447,35.88271395,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
243,성동고가교,효신로,128.6299149,35.8793902,2,동구,,7:00,-,22:00,-,-,-,-,-,-,-,-,-
256,(구) 중앙고속,동부로26길,128.6270488,35.87565126,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
255,경북일보건너,동대구로,128.6254945,35.87292315,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
244,대구은행 신암육교지점,아양로,128.6185431,35.88206454,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
251,동부소방서건너,동부로21길,128.6245221,35.87623667,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
259,메리어트,동부로26길,128.6277966,35.8737803,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
253,복합환승센터앞,동부로,128.6309366,35.87775928,2,동구,,7:00,-,22:00,-,-,-,-,-,-,-,-,-
246,송라시장,동부로,128.6148175,35.87410177,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
249,신세계백화점 건너,동부로,128.6286059,35.87706949,2,동구,토 공휴일 포함,7:00,-,22:00,-,7:00,-,22:00,-,7:00,-,22:00,-
252,신세계백화점 앞,동부로,128.6289412,35.8772976,2,동구,토 공휴일 포함,7:00,-,22:00,-,7:00,-,22:00,-,7:00,-,22:00,-
258,신창건축앞,효신로,128.6329038,35.87636667,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
245,신천3동주민센터,장등로,128.6231389,35.87566951,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
257,신천동서멘션,국채보상로155길,128.6145033,35.8692159,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
250,전문건설회관부근,화랑로,128.6332235,35.87081653,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
254,지식서비스센터건너,동대구로,128.6256174,35.87493565,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
247,현대시티아울렛정문,동대구로,128.6260978,35.87010803,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
248,현대시티아울렛후문,동부로22길,128.6269121,35.87190244,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
260,각산역,안심로,128.7247791,35.86807042,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
263,반야월초등학교,안심로49길,128.7105653,35.86889739,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
264,안일초등학교,율하동로23길,128.6947611,35.87063093,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
261,중앙신체검사소사거리,첨복로,128.7330884,35.87759656,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
262,코오롱하늘채 입구,금강로21길,128.7327508,35.86632651,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
265,율하 엘크루 아파트,안심로7길,128.6911106,35.87152709,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
266,(구)제이스호텔,동부로26길,128.6279543,35.8759401,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
268,롯데아울렛,율하서로,128.6931476,35.86785041,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
267,율하 안아주아파트,안심로16길,128.693852,35.8664093,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
271,율하역네거리,안심로,128.6927792,35.86977807,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
273,타임스퀘어,안심로22길,128.6941822,35.86373321,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
272,휴먼시아 15단지 부근,범안로,128.691593,35.86986809,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
269,휴먼시아5단지,율하서로,128.6915617,35.86534614,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
270,휴먼시아7단지,안심로22길,128.6979118,35.86344373,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
276,공항공영주차장앞,방천로,128.6379621,35.89761805,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
274,대구공항 1번 출입구,공항로,128.6377716,35.89947504,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
275,대구공항 순환도로 남쪽,공항로,128.6372278,35.89894208,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
280,경북수협네거리,동부로,128.6317567,35.87790528,2,동구,토 공휴일 포함,7:00,-,22:00,-,7:00,-,22:00,-,7:00,-,22:00,-
279,동구시장,효목로,128.6393628,35.87466092,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
278,동구시장 북편,효목로,128.6395476,35.87593987,2,동구,토 공휴일 포함,7:00,-,20:00,-,7:00,-,20:00,-,7:00,-,20:00,-
281,현대자동차동신대리점,효신로,128.6335767,35.87584956,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
277,효목지하차도부근,효목로,128.6420385,35.88001487,2,동구,,7:00,-,20:00,-,-,-,-,-,-,-,-,-
